Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[175]    0.0    0.00    0.00       3         int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [175]
                0.00    0.00       3/3           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [166]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [170]
[176]    0.0    0.00    0.00       3         int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&) [176]
                0.00    0.00       3/3           int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [175]
-----------------------------------------------
                0.00    0.00       3/3           void std::__do_alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>) [174]
[177]    0.0    0.00    0.00       3         std::remove_reference<std::allocator<std::vector<int, std::allocator<int> > >&>::type&& std::move<std::allocator<std::vector<int, std::allocator<int> > >&>(std::allocator<std::vector<int, std::allocator<int> > >&) [177]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&) [169]
[178]    0.0    0.00    0.00       3         std::remove_reference<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>::type&& std::move<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [178]
-----------------------------------------------
                0.00    0.00       1/3           std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}) [215]
                0.00    0.00       1/3           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&) [209]
                0.00    0.00       1/3           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&, std::integral_constant<bool, true>) [211]
[179]    0.0    0.00    0.00       3         std::remove_reference<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>::type&& std::move<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>(std::remove_reference&&) [179]
-----------------------------------------------
                0.00    0.00       3/3           int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [166]
[180]    0.0    0.00    0.00       3         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [180]
                0.00    0.00       3/81          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [15]
                0.00    0.00       3/3           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [172]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[181]    0.0    0.00    0.00       2         initializeMatrix(int) [181]
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >::push_back(int&&) [92]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::vector() [149]
                0.00    0.00       6/9           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [131]
                0.00    0.00       6/42          std::vector<int, std::allocator<int> >::~vector() [44]
                0.00    0.00       2/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [148]
-----------------------------------------------
                0.00    0.00       1/2           main [6]
                0.00    0.00       1/2           Timer::~Timer() [205]
[182]    0.0    0.00    0.00       2         Timer::elapsed() const [182]
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [196]
                0.00    0.00       2/2           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [192]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [184]
-----------------------------------------------
                0.00    0.00       1/2           std::function<void (long long)>::operator()(long long) const [206]
                0.00    0.00       1/2           std::function<void (long long)>::operator bool() const [207]
[183]    0.0    0.00    0.00       2         std::_Function_base::_M_empty() const [183]
-----------------------------------------------
                0.00    0.00       2/2           Timer::elapsed() const [182]
[184]    0.0    0.00    0.00       2         std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [184]
-----------------------------------------------
                0.00    0.00       2/2           Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() const [186]
[185]    0.0    0.00    0.00       2         std::_Any_data::_M_access() const [185]
-----------------------------------------------
                0.00    0.00       1/2           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_get_pointer(std::_Any_data const&) [208]
                0.00    0.00       1/2           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::integral_constant<bool, true>) [210]
[186]    0.0    0.00    0.00       2         Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() const [186]
                0.00    0.00       2/2           std::_Any_data::_M_access() const [185]
-----------------------------------------------
                0.00    0.00       2/2           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::_Manager_operation) [165]
[187]    0.0    0.00    0.00       2         std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [187]
                0.00    0.00       2/2           Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() [199]
-----------------------------------------------
                0.00    0.00       1/2           std::function<void (long long)>::function(std::function<void (long long)> const&) [214]
                0.00    0.00       1/2           std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}) [215]
[188]    0.0    0.00    0.00       2         std::_Function_base::_Function_base() [188]
-----------------------------------------------
                0.00    0.00       2/2           std::function<void (long long)>::~function() [198]
[189]    0.0    0.00    0.00       2         std::_Function_base::~_Function_base() [189]
                0.00    0.00       2/3           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::_Manager_operation) [165]
-----------------------------------------------
                0.00    0.00       2/2           std::_Maybe_unary_or_binary_function<void, long long>::_Maybe_unary_or_binary_function() [191]
[190]    0.0    0.00    0.00       2         std::unary_function<long long, void>::unary_function() [190]
-----------------------------------------------
                0.00    0.00       1/2           std::function<void (long long)>::function(std::function<void (long long)> const&) [214]
                0.00    0.00       1/2           std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}) [215]
[191]    0.0    0.00    0.00       2         std::_Maybe_unary_or_binary_function<void, long long>::_Maybe_unary_or_binary_function() [191]
                0.00    0.00       2/2           std::unary_function<long long, void>::unary_function() [190]
-----------------------------------------------
                0.00    0.00       2/2           Timer::elapsed() const [182]
[192]    0.0    0.00    0.00       2         std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [192]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
-----------------------------------------------
                0.00    0.00       2/2           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [192]
[193]    0.0    0.00    0.00       2         std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
                0.00    0.00       2/6           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [141]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [195]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [197]
[194]    0.0    0.00    0.00       2         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [194]
-----------------------------------------------
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [193]
[195]    0.0    0.00    0.00       2         std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [195]
-----------------------------------------------
                0.00    0.00       2/2           Timer::elapsed() const [182]
[196]    0.0    0.00    0.00       2         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [196]
                0.00    0.00       4/4           std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [160]
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [197]
-----------------------------------------------
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [196]
[197]    0.0    0.00    0.00       2         std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [197]
                0.00    0.00       4/6           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [141]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [194]
-----------------------------------------------
                0.00    0.00       1/2           main [6]
                0.00    0.00       1/2           Timer::~Timer() [205]
[198]    0.0    0.00    0.00       2         std::function<void (long long)>::~function() [198]
                0.00    0.00       2/2           std::_Function_base::~_Function_base() [189]
-----------------------------------------------
                0.00    0.00       2/2           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [187]
[199]    0.0    0.00    0.00       2         Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() [199]
                0.00    0.00       2/4           std::_Any_data::_M_access() [161]
-----------------------------------------------
                0.00    0.00       1/2           std::function<void (long long)>::operator()(long long) const [206]
                0.00    0.00       1/2           std::_Function_handler<void (long long), Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_invoke(std::_Any_data const&, long long&&) [213]
[200]    0.0    0.00    0.00       2         long long&& std::forward<long long>(std::remove_reference<long long>::type&) [200]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [230]
[201]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z16initializeMatrixi [201]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [203]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[202]    0.0    0.00    0.00       1         computeMult(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [202]
                0.00    0.00     102/192         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [10]
                0.00    0.00      81/108         std::vector<int, std::allocator<int> >::operator[](unsigned long) [12]
                0.00    0.00      48/225         std::vector<int, std::allocator<int> >::size() const [9]
                0.00    0.00       7/249         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [8]
                0.00    0.00       3/9           std::allocator<int>::allocator() [123]
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [171]
                0.00    0.00       3/69          std::allocator<int>::~allocator() [19]
                0.00    0.00       3/9           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&) [131]
                0.00    0.00       3/42          std::vector<int, std::allocator<int> >::~vector() [44]
                0.00    0.00       1/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector() [148]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z16initializeMatrixi [201]
[203]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [203]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[204]    0.0    0.00    0.00       1         Timer::Timer(std::function<void (long long)>) [204]
                0.00    0.00       1/1           std::function<void (long long)>::function(std::function<void (long long)> const&) [214]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[205]    0.0    0.00    0.00       1         Timer::~Timer() [205]
                0.00    0.00       1/2           Timer::elapsed() const [182]
                0.00    0.00       1/2           std::function<void (long long)>::~function() [198]
                0.00    0.00       1/1           std::function<void (long long)>::operator()(long long) const [206]
-----------------------------------------------
                0.00    0.00       1/1           Timer::~Timer() [205]
[206]    0.0    0.00    0.00       1         std::function<void (long long)>::operator()(long long) const [206]
                0.00    0.00       1/2           std::_Function_base::_M_empty() const [183]
                0.00    0.00       1/2           long long&& std::forward<long long>(std::remove_reference<long long>::type&) [200]
                0.00    0.00       1/1           std::_Function_handler<void (long long), Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_invoke(std::_Any_data const&, long long&&) [213]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long)>::function(std::function<void (long long)> const&) [214]
[207]    0.0    0.00    0.00       1         std::function<void (long long)>::operator bool() const [207]
                0.00    0.00       1/2           std::_Function_base::_M_empty() const [183]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_handler<void (long long), Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_invoke(std::_Any_data const&, long long&&) [213]
[208]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_get_pointer(std::_Any_data const&) [208]
                0.00    0.00       1/2           Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() const [186]
                0.00    0.00       1/1           Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const* std::__addressof<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const&) [216]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}) [215]
[209]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&) [209]
                0.00    0.00       1/3           std::remove_reference<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>::type&& std::move<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>(std::remove_reference&&) [179]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&, std::integral_constant<bool, true>) [211]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::_Manager_operation) [165]
[210]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::integral_constant<bool, true>) [210]
                0.00    0.00       1/2           Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() const [186]
                0.00    0.00       1/4           std::_Any_data::_M_access() [161]
                0.00    0.00       1/53          operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&) [209]
[211]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&, std::integral_constant<bool, true>) [211]
                0.00    0.00       1/3           std::remove_reference<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>::type&& std::move<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>(std::remove_reference&&) [179]
                0.00    0.00       1/4           std::_Any_data::_M_access() [161]
                0.00    0.00       1/53          operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}) [215]
[212]    0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_not_empty_function<{lambda(long long)#1}>({lambda(long long)#1} const&) [212]
-----------------------------------------------
                0.00    0.00       1/1           std::function<void (long long)>::operator()(long long) const [206]
[213]    0.0    0.00    0.00       1         std::_Function_handler<void (long long), Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_invoke(std::_Any_data const&, long long&&) [213]
                0.00    0.00       1/2           long long&& std::forward<long long>(std::remove_reference<long long>::type&) [200]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_get_pointer(std::_Any_data const&) [208]
                0.00    0.00       1/1           Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}::operator()(long long) const [217]
-----------------------------------------------
                0.00    0.00       1/1           Timer::Timer(std::function<void (long long)>) [204]
[214]    0.0    0.00    0.00       1         std::function<void (long long)>::function(std::function<void (long long)> const&) [214]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, long long>::_Maybe_unary_or_binary_function() [191]
                0.00    0.00       1/1           std::function<void (long long)>::operator bool() const [207]
                0.00    0.00       1/2           std::_Function_base::_Function_base() [188]
                0.00    0.00       1/3           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::_Manager_operation) [165]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[215]    0.0    0.00    0.00       1         std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}) [215]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, long long>::_Maybe_unary_or_binary_function() [191]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_not_empty_function<{lambda(long long)#1}>({lambda(long long)#1} const&) [212]
                0.00    0.00       1/2           std::_Function_base::_Function_base() [188]
                0.00    0.00       1/3           std::remove_reference<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>::type&& std::move<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>(std::remove_reference&&) [179]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&) [209]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_get_pointer(std::_Any_data const&) [208]
[216]    0.0    0.00    0.00       1         Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const* std::__addressof<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const&) [216]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_handler<void (long long), Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_invoke(std::_Any_data const&, long long&&) [213]
[217]    0.0    0.00    0.00       1         Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}::operator()(long long) const [217]
-----------------------------------------------

Index by function name

 [201] _GLOBAL__sub_I__Z16initializeMatrixi [143] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl&) [170] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
 [202] computeMult(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [139] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [91] void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&)
 [162] visualizeArray(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [144] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [92] std::vector<int, std::allocator<int> >::push_back(int&&)
 [181] initializeMatrix(int) [113] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [69] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
 [203] __static_initialization_and_destruction_0(int, int) [76] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [132] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> >&&)
